captured_at,match_id,commence_time,home,away,bookmaker,team,odds
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,williamhill,France,1.12
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,williamhill,Iraq,23.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,williamhill,Draw,8.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betclic_fr,France,1.1
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betclic_fr,Iraq,21.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betclic_fr,Draw,8.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,winamax_de,France,1.09
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,winamax_de,Iraq,15.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,winamax_de,Draw,7.75
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,tipico_de,France,1.09
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,tipico_de,Iraq,27.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,tipico_de,Draw,10.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,codere_it,France,1.12
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,codere_it,Iraq,23.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,codere_it,Draw,8.6
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betanysports,France,1.12
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betanysports,Iraq,26.0
2026-06-10T08:55:17.351174+00:00,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betanysports,Draw,8.0
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_nl,Norway,2.2
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_nl,Senegal,3.55
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_nl,Draw,3.55
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pmu_fr,Norway,2.15
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pmu_fr,Senegal,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pmu_fr,Draw,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_se,Norway,2.2
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_se,Senegal,3.55
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_se,Draw,3.55
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,leovegas_se,Norway,2.15
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,leovegas_se,Senegal,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,leovegas_se,Draw,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_fr,Norway,1.96
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_fr,Senegal,3.15
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_fr,Draw,3.25
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,gtbets,Norway,2.04
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,gtbets,Senegal,3.51
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,gtbets,Draw,3.46
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_fr,Norway,2.05
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_fr,Senegal,3.55
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,unibet_fr,Draw,3.45
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,marathonbet,Norway,2.1
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,marathonbet,Senegal,3.32
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,marathonbet,Draw,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,mybookieag,Norway,2.05
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,mybookieag,Senegal,3.42
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,mybookieag,Draw,3.34
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,coolbet,Norway,2.17
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,coolbet,Senegal,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,coolbet,Draw,3.6
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betfair_ex_eu,Norway,2.26
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betfair_ex_eu,Senegal,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betfair_ex_eu,Draw,3.6
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pinnacle,Norway,2.09
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pinnacle,Senegal,3.28
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,pinnacle,Draw,3.51
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betonlineag,Norway,2.18
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betonlineag,Senegal,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betonlineag,Draw,3.66
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,everygame,Norway,2.15
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,everygame,Senegal,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,everygame,Draw,3.6
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,sport888,Norway,2.05
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,sport888,Senegal,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,sport888,Draw,3.25
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,williamhill,Norway,2.1
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,williamhill,Senegal,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,williamhill,Draw,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betclic_fr,Norway,2.02
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betclic_fr,Senegal,3.45
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betclic_fr,Draw,3.38
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_de,Norway,1.98
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_de,Senegal,3.2
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,winamax_de,Draw,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,tipico_de,Norway,2.1
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,tipico_de,Senegal,3.5
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,tipico_de,Draw,3.4
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,codere_it,Norway,2.1
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,codere_it,Senegal,3.5
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,codere_it,Draw,3.45
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betanysports,Norway,2.12
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betanysports,Senegal,3.3
2026-06-10T08:55:17.351174+00:00,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betanysports,Draw,3.55
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_nl,Algeria,1.56
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_nl,Jordan,6.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_nl,Draw,4.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pmu_fr,Algeria,1.54
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pmu_fr,Jordan,6.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pmu_fr,Draw,4.1
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_se,Algeria,1.56
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_se,Jordan,6.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_se,Draw,4.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,tipico_de,Algeria,1.47
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,tipico_de,Jordan,7.0
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,tipico_de,Draw,4.3
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,leovegas_se,Algeria,1.54
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,leovegas_se,Jordan,6.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,leovegas_se,Draw,4.1
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_fr,Algeria,1.46
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_fr,Jordan,5.3
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_fr,Draw,3.85
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,gtbets,Algeria,1.56
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,gtbets,Jordan,6.47
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,gtbets,Draw,4.15
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_de,Algeria,1.47
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_de,Jordan,5.4
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,winamax_de,Draw,3.95
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_fr,Algeria,1.51
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_fr,Jordan,6.3
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,unibet_fr,Draw,4.15
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,marathonbet,Algeria,1.49
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,marathonbet,Jordan,6.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,marathonbet,Draw,4.05
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,mybookieag,Algeria,1.51
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,mybookieag,Jordan,6.0
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,mybookieag,Draw,4.0
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,coolbet,Algeria,1.55
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,coolbet,Jordan,6.75
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,coolbet,Draw,4.2
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betfair_ex_eu,Algeria,1.51
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betfair_ex_eu,Jordan,6.6
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betfair_ex_eu,Draw,4.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pinnacle,Algeria,1.48
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pinnacle,Jordan,6.2
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,pinnacle,Draw,4.17
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betonlineag,Algeria,1.53
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betonlineag,Jordan,6.55
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betonlineag,Draw,4.35
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,everygame,Algeria,1.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,everygame,Jordan,6.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,everygame,Draw,4.33
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,sport888,Algeria,1.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,sport888,Jordan,6.0
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,sport888,Draw,3.8
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,williamhill,Algeria,1.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,williamhill,Jordan,6.0
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,williamhill,Draw,3.9
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betclic_fr,Algeria,1.5
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betclic_fr,Jordan,6.1
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betclic_fr,Draw,4.05
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,codere_it,Algeria,1.54
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,codere_it,Jordan,6.2
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,codere_it,Draw,4.1
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betanysports,Algeria,1.51
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betanysports,Jordan,6.25
2026-06-10T08:55:17.351174+00:00,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betanysports,Draw,4.3
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_de,Portugal,1.21
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_de,Uzbekistan,8.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_de,Draw,5.8
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,pmu_fr,Portugal,1.26
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,pmu_fr,Uzbekistan,11.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,pmu_fr,Draw,6.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_nl,Portugal,1.27
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_nl,Uzbekistan,12.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_nl,Draw,6.25
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,tipico_de,Portugal,1.22
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,tipico_de,Uzbekistan,10.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,tipico_de,Draw,7.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_se,Portugal,1.27
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_se,Uzbekistan,12.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_se,Draw,6.25
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,leovegas_se,Portugal,1.26
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,leovegas_se,Uzbekistan,11.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,leovegas_se,Draw,6.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_fr,Portugal,1.19
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_fr,Uzbekistan,8.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,winamax_fr,Draw,5.5
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,gtbets,Portugal,1.32
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,gtbets,Uzbekistan,11.04
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,gtbets,Draw,6.17
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_fr,Portugal,1.24
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_fr,Uzbekistan,11.0
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,unibet_fr,Draw,6.3
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,marathonbet,Portugal,1.21
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,marathonbet,Uzbekistan,12.75
2026-06-10T08:55:17.351174+00:00,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,marathonbet,Draw,5.95
